Timestamp	ResetId	SymbolId	OpType	Duration	Input	Output
2020-07-23 10:25:38.143	359	2	TimedIO	100428100	ChangeCipherSpec	Empty
2020-07-23 10:25:38.143	359	3	TimedIO	256600	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:38.144	359	4	TimedIO	200	Alert10	ConnectionClosed
2020-07-23 10:25:38.144	360	-1	Reset	364000	Reset	Reset
2020-07-23 10:25:38.245	360	0	TimedIO	100440400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:38.346	360	1	TimedIO	100162500	ClientKeyExchange	Empty
2020-07-23 10:25:38.447	360	2	TimedIO	100538000	ChangeCipherSpec	Empty
2020-07-23 10:25:38.448	360	3	TimedIO	480800	ClientKeyExchange	Alert2.10ConnectionClosed
2020-07-23 10:25:38.448	360	4	TimedIO	300	ClientHelloRSA	ConnectionClosed
2020-07-23 10:25:38.449	361	-1	Reset	306800	Reset	Reset
2020-07-23 10:25:38.550	361	0	TimedIO	99848500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:38.651	361	1	TimedIO	100554900	ClientKeyExchange	Empty
2020-07-23 10:25:38.752	361	2	TimedIO	100600300	ChangeCipherSpec	Empty
2020-07-23 10:25:38.752	361	3	TimedIO	677000	ClientKeyExchange	Alert2.10ConnectionClosed
2020-07-23 10:25:38.753	361	4	TimedIO	200	ClientHelloDHE	ConnectionClosed
2020-07-23 10:25:38.754	362	-1	Reset	952700	Reset	Reset
2020-07-23 10:25:38.856	362	0	TimedIO	100259300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:38.958	362	1	TimedIO	100554400	ClientKeyExchange	Empty
2020-07-23 10:25:39.058	362	2	TimedIO	100296300	ChangeCipherSpec	Empty
2020-07-23 10:25:39.059	362	3	TimedIO	541300	ClientKeyExchange	Alert2.10ConnectionClosed
2020-07-23 10:25:39.059	362	4	TimedIO	300	EmptyCertificate	ConnectionClosed
2020-07-23 10:25:39.060	363	-1	Reset	418300	Reset	Reset
2020-07-23 10:25:39.162	363	0	TimedIO	100340300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:39.263	363	1	TimedIO	100971200	ClientKeyExchange	Empty
2020-07-23 10:25:39.363	363	2	TimedIO	100031700	ChangeCipherSpec	Empty
2020-07-23 10:25:39.364	363	3	TimedIO	494400	ClientKeyExchange	Alert2.10ConnectionClosed
2020-07-23 10:25:39.364	363	4	TimedIO	300	ClientKeyExchange	ConnectionClosed
2020-07-23 10:25:39.365	364	-1	Reset	358700	Reset	Reset
2020-07-23 10:25:39.467	364	0	TimedIO	101122000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:39.568	364	1	TimedIO	100602300	ClientKeyExchange	Empty
2020-07-23 10:25:39.668	364	2	TimedIO	99620600	ChangeCipherSpec	Empty
2020-07-23 10:25:39.668	364	3	TimedIO	410700	ClientKeyExchange	Alert2.10ConnectionClosed
2020-07-23 10:25:39.670	364	4	TimedIO	200	ChangeCipherSpec	ConnectionClosed
2020-07-23 10:25:39.671	365	-1	Reset	431200	Reset	Reset
2020-07-23 10:25:39.773	365	0	TimedIO	100648500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:39.873	365	1	TimedIO	99738300	ClientKeyExchange	Empty
2020-07-23 10:25:39.974	365	2	TimedIO	100153800	ChangeCipherSpec	Empty
2020-07-23 10:25:39.975	365	3	TimedIO	475500	ClientKeyExchange	Alert2.10ConnectionClosed
2020-07-23 10:25:39.975	365	4	TimedIO	200	Finished	ConnectionClosed
2020-07-23 10:25:39.976	366	-1	Reset	312800	Reset	Reset
2020-07-23 10:25:40.077	366	0	TimedIO	100700100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:40.177	366	1	TimedIO	99597400	ClientKeyExchange	Empty
2020-07-23 10:25:40.277	366	2	TimedIO	99978900	ChangeCipherSpec	Empty
2020-07-23 10:25:40.277	366	3	TimedIO	405800	ClientKeyExchange	Alert2.10ConnectionClosed
2020-07-23 10:25:40.278	366	4	TimedIO	200	ApplicationData	ConnectionClosed
2020-07-23 10:25:40.278	367	-1	Reset	294900	Reset	Reset
2020-07-23 10:25:40.380	367	0	TimedIO	100270600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:40.481	367	1	TimedIO	100366900	ClientKeyExchange	Empty
2020-07-23 10:25:40.582	367	2	TimedIO	101061600	ChangeCipherSpec	Empty
2020-07-23 10:25:40.583	367	3	TimedIO	326500	ClientKeyExchange	Alert2.10ConnectionClosed
2020-07-23 10:25:40.583	367	4	TimedIO	200	ApplicationDataEmpty	ConnectionClosed
2020-07-23 10:25:40.584	368	-1	Reset	288300	Reset	Reset
2020-07-23 10:25:40.685	368	0	TimedIO	100117900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:40.785	368	1	TimedIO	100031100	ClientKeyExchange	Empty
2020-07-23 10:25:40.886	368	2	TimedIO	100196800	ChangeCipherSpec	Empty
2020-07-23 10:25:40.887	368	3	TimedIO	489600	ClientKeyExchange	Alert2.10ConnectionClosed
2020-07-23 10:25:40.887	368	4	TimedIO	400	Alert10	ConnectionClosed
2020-07-23 10:25:40.888	369	-1	Reset	719300	Reset	Reset
2020-07-23 10:25:40.990	369	0	TimedIO	100431800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:41.090	369	1	TimedIO	99649400	ClientKeyExchange	Empty
2020-07-23 10:25:41.191	369	2	TimedIO	100532100	ChangeCipherSpec	Empty
2020-07-23 10:25:41.191	369	3	TimedIO	276700	ChangeCipherSpec	Alert2.10ConnectionClosed
2020-07-23 10:25:41.192	369	4	TimedIO	200	ClientHelloRSA	ConnectionClosed
2020-07-23 10:25:41.193	370	-1	Reset	332200	Reset	Reset
2020-07-23 10:25:41.294	370	0	TimedIO	100705600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:41.395	370	1	TimedIO	100652500	ClientKeyExchange	Empty
2020-07-23 10:25:41.495	370	2	TimedIO	99491500	ChangeCipherSpec	Empty
2020-07-23 10:25:41.495	370	3	TimedIO	243600	ChangeCipherSpec	Alert2.10ConnectionClosed
2020-07-23 10:25:41.496	370	4	TimedIO	200	ClientHelloDHE	ConnectionClosed
2020-07-23 10:25:41.496	371	-1	Reset	281800	Reset	Reset
2020-07-23 10:25:41.598	371	0	TimedIO	100302400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:41.699	371	1	TimedIO	100612300	ClientKeyExchange	Empty
2020-07-23 10:25:41.800	371	2	TimedIO	101029600	ChangeCipherSpec	Empty
2020-07-23 10:25:41.801	371	3	TimedIO	434400	ChangeCipherSpec	Alert2.10ConnectionClosed
2020-07-23 10:25:41.801	371	4	TimedIO	300	EmptyCertificate	ConnectionClosed
2020-07-23 10:25:41.802	372	-1	Reset	350000	Reset	Reset
2020-07-23 10:25:41.904	372	0	TimedIO	100954800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:42.005	372	1	TimedIO	100625700	ClientKeyExchange	Empty
2020-07-23 10:25:42.106	372	2	TimedIO	100089200	ChangeCipherSpec	Empty
2020-07-23 10:25:42.107	372	3	TimedIO	425100	ChangeCipherSpec	Alert2.10ConnectionClosed
2020-07-23 10:25:42.107	372	4	TimedIO	300	ClientKeyExchange	ConnectionClosed
2020-07-23 10:25:42.108	373	-1	Reset	361500	Reset	Reset
2020-07-23 10:25:42.210	373	0	TimedIO	100881300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:42.311	373	1	TimedIO	100178900	ClientKeyExchange	Empty
2020-07-23 10:25:42.413	373	2	TimedIO	100970200	ChangeCipherSpec	Empty
2020-07-23 10:25:42.413	373	3	TimedIO	323300	ChangeCipherSpec	Alert2.10ConnectionClosed
2020-07-23 10:25:42.413	373	4	TimedIO	400	ChangeCipherSpec	ConnectionClosed
2020-07-23 10:25:42.414	374	-1	Reset	347000	Reset	Reset
2020-07-23 10:25:42.516	374	0	TimedIO	100571000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:42.617	374	1	TimedIO	100330300	ClientKeyExchange	Empty
2020-07-23 10:25:42.717	374	2	TimedIO	100056600	ChangeCipherSpec	Empty
2020-07-23 10:25:42.718	374	3	TimedIO	334000	ChangeCipherSpec	Alert2.10ConnectionClosed
2020-07-23 10:25:42.718	374	4	TimedIO	400	Finished	ConnectionClosed
2020-07-23 10:25:42.719	375	-1	Reset	378200	Reset	Reset
2020-07-23 10:25:42.821	375	0	TimedIO	101639200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:42.922	375	1	TimedIO	100628600	ClientKeyExchange	Empty
2020-07-23 10:25:43.024	375	2	TimedIO	100964100	ChangeCipherSpec	Empty
2020-07-23 10:25:43.025	375	3	TimedIO	450800	ChangeCipherSpec	Alert2.10ConnectionClosed
2020-07-23 10:25:43.025	375	4	TimedIO	200	ApplicationData	ConnectionClosed
2020-07-23 10:25:43.026	376	-1	Reset	280300	Reset	Reset
2020-07-23 10:25:43.127	376	0	TimedIO	100264000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:43.228	376	1	TimedIO	100458400	ClientKeyExchange	Empty
2020-07-23 10:25:43.329	376	2	TimedIO	100215800	ChangeCipherSpec	Empty
2020-07-23 10:25:43.330	376	3	TimedIO	397400	ChangeCipherSpec	Alert2.10ConnectionClosed
2020-07-23 10:25:43.333	376	4	TimedIO	300	ApplicationDataEmpty	ConnectionClosed
2020-07-23 10:25:43.334	377	-1	Reset	321100	Reset	Reset
2020-07-23 10:25:43.434	377	0	TimedIO	99637200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:43.534	377	1	TimedIO	99734400	ClientKeyExchange	Empty
2020-07-23 10:25:43.635	377	2	TimedIO	100592900	ChangeCipherSpec	Empty
2020-07-23 10:25:43.636	377	3	TimedIO	293500	ChangeCipherSpec	Alert2.10ConnectionClosed
2020-07-23 10:25:43.636	377	4	TimedIO	300	Alert10	ConnectionClosed
2020-07-23 10:25:43.637	378	-1	Reset	292700	Reset	Reset
2020-07-23 10:25:43.738	378	0	TimedIO	100728900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:43.839	378	1	TimedIO	100260500	ClientKeyExchange	Empty
2020-07-23 10:25:43.939	378	2	TimedIO	100252100	ChangeCipherSpec	Empty
2020-07-23 10:25:44.041	378	3	TimedIO	100757300	Finished	ChangeCipherSpecHandshakeFinished
2020-07-23 10:25:44.041	378	4	TimedIO	347500	ClientHelloRSA	Alert2.40ConnectionClosed
2020-07-23 10:25:44.042	379	-1	Reset	331400	Reset	Reset
2020-07-23 10:25:44.143	379	0	TimedIO	99821100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:44.244	379	1	TimedIO	101119500	ClientKeyExchange	Empty
2020-07-23 10:25:44.345	379	2	TimedIO	100370900	ChangeCipherSpec	Empty
2020-07-23 10:25:44.447	379	3	TimedIO	101185100	Finished	ChangeCipherSpecHandshakeFinished
2020-07-23 10:25:44.448	379	4	TimedIO	362300	ClientHelloDHE	Alert2.40ConnectionClosed
2020-07-23 10:25:44.449	380	-1	Reset	320300	Reset	Reset
2020-07-23 10:25:44.549	380	0	TimedIO	99962800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:44.650	380	1	TimedIO	100270400	ClientKeyExchange	Empty
2020-07-23 10:25:44.751	380	2	TimedIO	100800000	ChangeCipherSpec	Empty
2020-07-23 10:25:44.852	380	3	TimedIO	100348200	Finished	ChangeCipherSpecHandshakeFinished
2020-07-23 10:25:44.853	380	4	TimedIO	412500	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:44.854	381	-1	Reset	490600	Reset	Reset
2020-07-23 10:25:44.955	381	0	TimedIO	100543600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:45.056	381	1	TimedIO	100539300	ClientKeyExchange	Empty
2020-07-23 10:25:45.158	381	2	TimedIO	100744600	ChangeCipherSpec	Empty
2020-07-23 10:25:45.259	381	3	TimedIO	100611900	Finished	ChangeCipherSpecHandshakeFinished
2020-07-23 10:25:45.259	381	4	TimedIO	376900	ClientKeyExchange	Alert2.10ConnectionClosed
2020-07-23 10:25:45.260	382	-1	Reset	299400	Reset	Reset
2020-07-23 10:25:45.361	382	0	TimedIO	100353500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:45.463	382	1	TimedIO	100806000	ClientKeyExchange	Empty
2020-07-23 10:25:45.563	382	2	TimedIO	100185000	ChangeCipherSpec	Empty
2020-07-23 10:25:45.664	382	3	TimedIO	100386000	Finished	ChangeCipherSpecHandshakeFinished
2020-07-23 10:25:45.665	382	4	TimedIO	381800	ChangeCipherSpec	Alert2.10ConnectionClosed
2020-07-23 10:25:45.666	383	-1	Reset	344300	Reset	Reset
2020-07-23 10:25:45.766	383	0	TimedIO	99917200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:45.867	383	1	TimedIO	100012800	ClientKeyExchange	Empty
2020-07-23 10:25:45.968	383	2	TimedIO	100560600	ChangeCipherSpec	Empty
2020-07-23 10:25:46.070	383	3	TimedIO	101049700	Finished	ChangeCipherSpecHandshakeFinished
2020-07-23 10:25:46.070	383	4	TimedIO	550100	Finished	Alert2.10ConnectionClosed
2020-07-23 10:25:46.071	384	-1	Reset	330600	Reset	Reset
2020-07-23 10:25:46.171	384	0	TimedIO	99577600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:46.273	384	1	TimedIO	100497500	ClientKeyExchange	Empty
2020-07-23 10:25:46.373	384	2	TimedIO	100277300	ChangeCipherSpec	Empty
2020-07-23 10:25:46.474	384	3	TimedIO	100245300	Finished	ChangeCipherSpecHandshakeFinished
2020-07-23 10:25:46.475	384	4	TimedIO	643700	ApplicationData	ApplicationDataConnectionClosed
2020-07-23 10:25:46.476	385	-1	Reset	396100	Reset	Reset
2020-07-23 10:25:46.577	385	0	TimedIO	100242800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:46.678	385	1	TimedIO	100060300	ClientKeyExchange	Empty
2020-07-23 10:25:46.779	385	2	TimedIO	100490900	ChangeCipherSpec	Empty
2020-07-23 10:25:46.880	385	3	TimedIO	100469300	Finished	ChangeCipherSpecHandshakeFinished
2020-07-23 10:25:46.980	385	4	TimedIO	100412300	ApplicationDataEmpty	Empty
2020-07-23 10:25:46.981	386	-1	Reset	436100	Reset	Reset
2020-07-23 10:25:47.083	386	0	TimedIO	100896500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:47.183	386	1	TimedIO	99980400	ClientKeyExchange	Empty
2020-07-23 10:25:47.283	386	2	TimedIO	99940300	ChangeCipherSpec	Empty
2020-07-23 10:25:47.385	386	3	TimedIO	100793100	Finished	ChangeCipherSpecHandshakeFinished
2020-07-23 10:25:47.385	386	4	TimedIO	261800	Alert10	ConnectionClosed
2020-07-23 10:25:47.386	387	-1	Reset	279800	Reset	Reset
2020-07-23 10:25:47.487	387	0	TimedIO	100199200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:47.588	387	1	TimedIO	100461900	ClientKeyExchange	Empty
2020-07-23 10:25:47.688	387	2	TimedIO	100373600	ChangeCipherSpec	Empty
2020-07-23 10:25:47.690	387	3	TimedIO	995300	ApplicationData	Alert2.10ConnectionClosed
2020-07-23 10:25:47.691	387	4	TimedIO	800	ClientHelloRSA	ConnectionClosed
2020-07-23 10:25:47.694	388	-1	Reset	1177100	Reset	Reset
2020-07-23 10:25:47.797	388	0	TimedIO	101390100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:47.898	388	1	TimedIO	100506500	ClientKeyExchange	Empty
2020-07-23 10:25:48.000	388	2	TimedIO	101101500	ChangeCipherSpec	Empty
2020-07-23 10:25:48.000	388	3	TimedIO	344900	ApplicationData	Alert2.10ConnectionClosed
2020-07-23 10:25:48.000	388	4	TimedIO	400	ClientHelloDHE	ConnectionClosed
2020-07-23 10:25:48.001	389	-1	Reset	316400	Reset	Reset
2020-07-23 10:25:48.102	389	0	TimedIO	100193500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:48.203	389	1	TimedIO	100441500	ClientKeyExchange	Empty
2020-07-23 10:25:48.304	389	2	TimedIO	100391000	ChangeCipherSpec	Empty
2020-07-23 10:25:48.305	389	3	TimedIO	337200	ApplicationData	Alert2.10ConnectionClosed
2020-07-23 10:25:48.305	389	4	TimedIO	500	EmptyCertificate	ConnectionClosed
2020-07-23 10:25:48.306	390	-1	Reset	307600	Reset	Reset
2020-07-23 10:25:48.407	390	0	TimedIO	101098100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:48.509	390	1	TimedIO	100424000	ClientKeyExchange	Empty
2020-07-23 10:25:48.609	390	2	TimedIO	100118000	ChangeCipherSpec	Empty
2020-07-23 10:25:48.609	390	3	TimedIO	277000	ApplicationData	Alert2.10ConnectionClosed
2020-07-23 10:25:48.610	390	4	TimedIO	300	ClientKeyExchange	ConnectionClosed
2020-07-23 10:25:48.611	391	-1	Reset	382100	Reset	Reset
2020-07-23 10:25:48.711	391	0	TimedIO	100000500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:48.812	391	1	TimedIO	100599500	ClientKeyExchange	Empty
2020-07-23 10:25:48.914	391	2	TimedIO	100974800	ChangeCipherSpec	Empty
2020-07-23 10:25:48.914	391	3	TimedIO	251100	ApplicationData	Alert2.10ConnectionClosed
2020-07-23 10:25:48.914	391	4	TimedIO	300	ChangeCipherSpec	ConnectionClosed
2020-07-23 10:25:48.915	392	-1	Reset	277400	Reset	Reset
2020-07-23 10:25:49.016	392	0	TimedIO	100435700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:49.117	392	1	TimedIO	100687000	ClientKeyExchange	Empty
2020-07-23 10:25:49.217	392	2	TimedIO	99665600	ChangeCipherSpec	Empty
2020-07-23 10:25:49.218	392	3	TimedIO	383500	ApplicationData	Alert2.10ConnectionClosed
2020-07-23 10:25:49.218	392	4	TimedIO	400	Finished	ConnectionClosed
2020-07-23 10:25:49.219	393	-1	Reset	415300	Reset	Reset
2020-07-23 10:25:49.321	393	0	TimedIO	100682700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:49.422	393	1	TimedIO	100603100	ClientKeyExchange	Empty
2020-07-23 10:25:49.523	393	2	TimedIO	100562400	ChangeCipherSpec	Empty
2020-07-23 10:25:49.524	393	3	TimedIO	306500	ApplicationData	Alert2.10ConnectionClosed
2020-07-23 10:25:49.524	393	4	TimedIO	400	ApplicationData	ConnectionClosed
2020-07-23 10:25:49.525	394	-1	Reset	390400	Reset	Reset
2020-07-23 10:25:49.626	394	0	TimedIO	100282900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:49.727	394	1	TimedIO	100424300	ClientKeyExchange	Empty
2020-07-23 10:25:49.828	394	2	TimedIO	101026300	ChangeCipherSpec	Empty
2020-07-23 10:25:49.829	394	3	TimedIO	282000	ApplicationData	Alert2.10ConnectionClosed
2020-07-23 10:25:49.829	394	4	TimedIO	300	ApplicationDataEmpty	ConnectionClosed
2020-07-23 10:25:49.830	395	-1	Reset	280300	Reset	Reset
2020-07-23 10:25:49.930	395	0	TimedIO	99679800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:50.030	395	1	TimedIO	100043500	ClientKeyExchange	Empty
2020-07-23 10:25:50.132	395	2	TimedIO	101043800	ChangeCipherSpec	Empty
2020-07-23 10:25:50.132	395	3	TimedIO	276500	ApplicationData	Alert2.10ConnectionClosed
2020-07-23 10:25:50.132	395	4	TimedIO	400	Alert10	ConnectionClosed
2020-07-23 10:25:50.133	396	-1	Reset	331800	Reset	Reset
2020-07-23 10:25:50.235	396	0	TimedIO	100895100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:50.337	396	1	TimedIO	101186000	ClientKeyExchange	Empty
2020-07-23 10:25:50.438	396	2	TimedIO	101096700	ChangeCipherSpec	Empty
2020-07-23 10:25:50.439	396	3	TimedIO	341500	ApplicationDataEmpty	Alert2.10ConnectionClosed
2020-07-23 10:25:50.439	396	4	TimedIO	200	ClientHelloRSA	ConnectionClosed
2020-07-23 10:25:50.440	397	-1	Reset	302600	Reset	Reset
2020-07-23 10:25:50.542	397	0	TimedIO	101286400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:50.642	397	1	TimedIO	100596100	ClientKeyExchange	Empty
2020-07-23 10:25:50.743	397	2	TimedIO	100378300	ChangeCipherSpec	Empty
2020-07-23 10:25:50.743	397	3	TimedIO	349500	ApplicationDataEmpty	Alert2.10ConnectionClosed
2020-07-23 10:25:50.744	397	4	TimedIO	400	ClientHelloDHE	ConnectionClosed
2020-07-23 10:25:50.745	398	-1	Reset	440200	Reset	Reset
2020-07-23 10:25:50.847	398	0	TimedIO	100278500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:50.948	398	1	TimedIO	100920100	ClientKeyExchange	Empty
2020-07-23 10:25:51.049	398	2	TimedIO	100643400	ChangeCipherSpec	Empty
2020-07-23 10:25:51.050	398	3	TimedIO	294000	ApplicationDataEmpty	Alert2.10ConnectionClosed
2020-07-23 10:25:51.050	398	4	TimedIO	300	EmptyCertificate	ConnectionClosed
2020-07-23 10:25:51.051	399	-1	Reset	328200	Reset	Reset
2020-07-23 10:25:51.152	399	0	TimedIO	100440900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:51.253	399	1	TimedIO	100374100	ClientKeyExchange	Empty
2020-07-23 10:25:51.353	399	2	TimedIO	100575700	ChangeCipherSpec	Empty
2020-07-23 10:25:51.354	399	3	TimedIO	397400	ApplicationDataEmpty	Alert2.10ConnectionClosed
2020-07-23 10:25:51.354	399	4	TimedIO	300	ClientKeyExchange	ConnectionClosed
2020-07-23 10:25:51.355	400	-1	Reset	278600	Reset	Reset
2020-07-23 10:25:51.457	400	0	TimedIO	100788000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:51.558	400	1	TimedIO	100461400	ClientKeyExchange	Empty
2020-07-23 10:25:51.658	400	2	TimedIO	100151400	ChangeCipherSpec	Empty
2020-07-23 10:25:51.658	400	3	TimedIO	289200	ApplicationDataEmpty	Alert2.10ConnectionClosed
2020-07-23 10:25:51.659	400	4	TimedIO	300	ChangeCipherSpec	ConnectionClosed
2020-07-23 10:25:51.659	401	-1	Reset	305300	Reset	Reset
2020-07-23 10:25:51.761	401	0	TimedIO	100361000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:51.861	401	1	TimedIO	100035000	ClientKeyExchange	Empty
2020-07-23 10:25:51.962	401	2	TimedIO	100679200	ChangeCipherSpec	Empty
2020-07-23 10:25:51.963	401	3	TimedIO	229800	ApplicationDataEmpty	Alert2.10ConnectionClosed
2020-07-23 10:25:51.963	401	4	TimedIO	300	Finished	ConnectionClosed
2020-07-23 10:25:51.964	402	-1	Reset	307100	Reset	Reset
2020-07-23 10:25:52.064	402	0	TimedIO	99597300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:52.165	402	1	TimedIO	100784900	ClientKeyExchange	Empty
2020-07-23 10:25:52.266	402	2	TimedIO	100949100	ChangeCipherSpec	Empty
2020-07-23 10:25:52.266	402	3	TimedIO	243800	ApplicationDataEmpty	Alert2.10ConnectionClosed
2020-07-23 10:25:52.267	402	4	TimedIO	600	ApplicationData	ConnectionClosed
2020-07-23 10:25:52.268	403	-1	Reset	303800	Reset	Reset
2020-07-23 10:25:52.369	403	0	TimedIO	100340200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:52.470	403	1	TimedIO	100360500	ClientKeyExchange	Empty
2020-07-23 10:25:52.570	403	2	TimedIO	100404500	ChangeCipherSpec	Empty
2020-07-23 10:25:52.570	403	3	TimedIO	248700	ApplicationDataEmpty	Alert2.10ConnectionClosed
2020-07-23 10:25:52.570	403	4	TimedIO	200	ApplicationDataEmpty	ConnectionClosed
2020-07-23 10:25:52.571	404	-1	Reset	316300	Reset	Reset
2020-07-23 10:25:52.673	404	0	TimedIO	100824100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:52.773	404	1	TimedIO	99790000	ClientKeyExchange	Empty
2020-07-23 10:25:52.873	404	2	TimedIO	99716700	ChangeCipherSpec	Empty
2020-07-23 10:25:52.873	404	3	TimedIO	265700	ApplicationDataEmpty	Alert2.10ConnectionClosed
2020-07-23 10:25:52.873	404	4	TimedIO	200	Alert10	ConnectionClosed
2020-07-23 10:25:52.874	405	-1	Reset	464400	Reset	Reset
2020-07-23 10:25:52.975	405	0	TimedIO	100369700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:53.077	405	1	TimedIO	101058200	ClientKeyExchange	Empty
2020-07-23 10:25:53.179	405	2	TimedIO	101131100	ChangeCipherSpec	Empty
2020-07-23 10:25:53.179	405	3	TimedIO	273100	Alert10	Alert2.10ConnectionClosed
2020-07-23 10:25:53.179	405	4	TimedIO	100	ClientHelloRSA	ConnectionClosed
2020-07-23 10:25:53.180	406	-1	Reset	274800	Reset	Reset
2020-07-23 10:25:53.283	406	0	TimedIO	102370900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:53.384	406	1	TimedIO	100043200	ClientKeyExchange	Empty
