ResetId	SymbolId	OpType	Duration	Input	Output
653	-1	Reset	984100	Reset	Reset
653	0	TimedIO	101153700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
653	1	TimedIO	100317800	ClientKeyExchange	Empty
653	2	TimedIO	100436200	ChangeCipherSpec	Empty
653	3	TimedIO	101239800	Finished	ChangeCipherSpecHandshakeFinished
653	4	TimedIO	100389500	ApplicationDataEmpty	Empty
653	5	TimedIO	727400	ChangeCipherSpec	Alert2.10ConnectionClosed
654	-1	Reset	646100	Reset	Reset
654	0	TimedIO	100809900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
654	1	TimedIO	100492600	ClientKeyExchange	Empty
654	2	TimedIO	100416600	ChangeCipherSpec	Empty
654	3	TimedIO	100817000	Finished	ChangeCipherSpecHandshakeFinished
654	4	TimedIO	492100	Alert10	ConnectionClosed
655	-1	Reset	535300	Reset	Reset
655	0	TimedIO	100588600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
655	1	TimedIO	100500500	ClientKeyExchange	Empty
655	2	TimedIO	100420200	ChangeCipherSpec	Empty
655	3	TimedIO	616300	ApplicationData	Alert2.10ConnectionClosed
656	-1	Reset	654100	Reset	Reset
656	0	TimedIO	100634600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
656	1	TimedIO	100242200	ClientKeyExchange	Empty
656	2	TimedIO	100325000	ChangeCipherSpec	Empty
656	3	TimedIO	550700	ApplicationDataEmpty	Alert2.10ConnectionClosed
657	-1	Reset	530700	Reset	Reset
657	0	TimedIO	100612600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
657	1	TimedIO	100372400	ClientKeyExchange	Empty
657	2	TimedIO	100574000	ChangeCipherSpec	Empty
657	3	TimedIO	557800	Alert10	Alert2.10ConnectionClosed
658	-1	Reset	381100	Reset	Reset
658	0	TimedIO	100481200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
658	1	TimedIO	100610800	ClientKeyExchange	Empty
658	2	TimedIO	100484500	ChangeCipherSpec	Empty
658	3	TimedIO	101689400	Finished	ChangeCipherSpecHandshakeFinished
658	4	TimedIO	612700	ClientHelloRSA	Alert2.40ConnectionClosed
659	-1	Reset	405100	Reset	Reset
659	0	TimedIO	100578100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
659	1	TimedIO	100286700	ClientKeyExchange	Empty
659	2	TimedIO	100367500	ChangeCipherSpec	Empty
659	3	TimedIO	101606600	Finished	ChangeCipherSpecHandshakeFinished
659	4	TimedIO	787400	ClientHelloDHE	Alert2.40ConnectionClosed
660	-1	Reset	615900	Reset	Reset
660	0	TimedIO	100566200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
660	1	TimedIO	100691400	ClientKeyExchange	Empty
660	2	TimedIO	100495000	ChangeCipherSpec	Empty
660	3	TimedIO	101040200	Finished	ChangeCipherSpecHandshakeFinished
660	4	TimedIO	682900	EmptyCertificate	Alert2.10ConnectionClosed
661	-1	Reset	564200	Reset	Reset
661	0	TimedIO	100701300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
661	1	TimedIO	100429000	ClientKeyExchange	Empty
661	2	TimedIO	101004600	ChangeCipherSpec	Empty
661	3	TimedIO	101324000	Finished	ChangeCipherSpecHandshakeFinished
661	4	TimedIO	655900	ClientKeyExchange	Alert2.10ConnectionClosed
662	-1	Reset	604300	Reset	Reset
662	0	TimedIO	100443300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
662	1	TimedIO	100275200	ClientKeyExchange	Empty
662	2	TimedIO	100264600	ChangeCipherSpec	Empty
662	3	TimedIO	100744300	Finished	ChangeCipherSpecHandshakeFinished
662	4	TimedIO	491500	ChangeCipherSpec	Alert2.10ConnectionClosed
663	-1	Reset	473400	Reset	Reset
663	0	TimedIO	100544300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
663	1	TimedIO	100496200	ClientKeyExchange	Empty
663	2	TimedIO	100333900	ChangeCipherSpec	Empty
663	3	TimedIO	100762100	Finished	ChangeCipherSpecHandshakeFinished
663	4	TimedIO	620500	Finished	Alert2.10ConnectionClosed
664	-1	Reset	745100	Reset	Reset
664	0	TimedIO	100556300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
664	1	TimedIO	100476700	ClientKeyExchange	Empty
664	2	TimedIO	100713400	ChangeCipherSpec	Empty
664	3	TimedIO	100919100	Finished	ChangeCipherSpecHandshakeFinished
664	4	TimedIO	1176200	ApplicationData	ApplicationDataConnectionClosed
665	-1	Reset	1028900	Reset	Reset
665	0	TimedIO	101216600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
665	1	TimedIO	100491500	ClientKeyExchange	Empty
665	2	TimedIO	100391800	ChangeCipherSpec	Empty
665	3	TimedIO	101673900	Finished	ChangeCipherSpecHandshakeFinished
665	4	TimedIO	100333600	ApplicationDataEmpty	Empty
666	-1	Reset	1240100	Reset	Reset
666	0	TimedIO	101185000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
666	1	TimedIO	100535600	ClientKeyExchange	Empty
666	2	TimedIO	100628600	ChangeCipherSpec	Empty
666	3	TimedIO	101875400	Finished	ChangeCipherSpecHandshakeFinished
666	4	TimedIO	100361600	ApplicationDataEmpty	Empty
666	5	TimedIO	749600	ClientHelloDHE	Alert2.40ConnectionClosed
667	-1	Reset	525400	Reset	Reset
667	0	TimedIO	100660200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
667	1	TimedIO	100340300	ClientKeyExchange	Empty
667	2	TimedIO	100319200	ChangeCipherSpec	Empty
667	3	TimedIO	101773400	Finished	ChangeCipherSpecHandshakeFinished
667	4	TimedIO	100243300	ApplicationDataEmpty	Empty
667	5	TimedIO	1047700	EmptyCertificate	Alert2.10ConnectionClosed
668	-1	Reset	920900	Reset	Reset
668	0	TimedIO	101078000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
668	1	TimedIO	100506800	ClientKeyExchange	Empty
668	2	TimedIO	100434500	ChangeCipherSpec	Empty
668	3	TimedIO	101499300	Finished	ChangeCipherSpecHandshakeFinished
668	4	TimedIO	100182900	ApplicationDataEmpty	Empty
668	5	TimedIO	1006400	Finished	Alert2.10ConnectionClosed
669	-1	Reset	874100	Reset	Reset
669	0	TimedIO	101114800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
669	1	TimedIO	100449800	ClientKeyExchange	Empty
669	2	TimedIO	100307400	ChangeCipherSpec	Empty
669	3	TimedIO	101551000	Finished	ChangeCipherSpecHandshakeFinished
669	4	TimedIO	100274400	ApplicationDataEmpty	Empty
669	5	TimedIO	961100	ApplicationData	ApplicationDataConnectionClosed
670	-1	Reset	922900	Reset	Reset
670	0	TimedIO	100578800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
670	1	TimedIO	100416000	ClientKeyExchange	Empty
670	2	TimedIO	100578600	ChangeCipherSpec	Empty
670	3	TimedIO	101008100	Finished	ChangeCipherSpecHandshakeFinished
670	4	TimedIO	100350500	ApplicationDataEmpty	Empty
670	5	TimedIO	100234500	ApplicationDataEmpty	Empty
671	-1	Reset	936000	Reset	Reset
671	0	TimedIO	100574400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
671	1	TimedIO	100303800	ClientKeyExchange	Empty
671	2	TimedIO	100423900	ChangeCipherSpec	Empty
671	3	TimedIO	101500200	Finished	ChangeCipherSpecHandshakeFinished
671	4	TimedIO	100298000	ApplicationDataEmpty	Empty
671	5	TimedIO	100342600	ApplicationDataEmpty	Empty
671	6	TimedIO	720800	ClientHelloRSA	Alert2.40ConnectionClosed
672	-1	Reset	621800	Reset	Reset
672	0	TimedIO	100819000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
672	1	TimedIO	100605500	ClientKeyExchange	Empty
672	2	TimedIO	100330200	ChangeCipherSpec	Empty
672	3	TimedIO	100990300	Finished	ChangeCipherSpecHandshakeFinished
672	4	TimedIO	100313000	ApplicationDataEmpty	Empty
672	5	TimedIO	100291500	ApplicationDataEmpty	Empty
672	6	TimedIO	999800	ClientKeyExchange	Alert2.10ConnectionClosed
673	-1	Reset	688800	Reset	Reset
673	0	TimedIO	100863700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
673	1	TimedIO	100668300	ClientKeyExchange	Empty
673	2	TimedIO	100371300	ChangeCipherSpec	Empty
673	3	TimedIO	101579700	Finished	ChangeCipherSpecHandshakeFinished
673	4	TimedIO	100247800	ApplicationDataEmpty	Empty
673	5	TimedIO	100413500	ApplicationDataEmpty	Empty
673	6	TimedIO	928300	ChangeCipherSpec	Alert2.10ConnectionClosed
674	-1	Reset	688300	Reset	Reset
674	0	TimedIO	100807000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
674	1	TimedIO	100491900	ClientKeyExchange	Empty
674	2	TimedIO	100327900	ChangeCipherSpec	Empty
674	3	TimedIO	100885100	Finished	ChangeCipherSpecHandshakeFinished
674	4	TimedIO	100331000	ApplicationDataEmpty	Empty
674	5	TimedIO	572200	Alert10	ConnectionClosed
675	-1	Reset	701600	Reset	Reset
675	0	TimedIO	100803200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
675	1	TimedIO	100613800	ClientKeyExchange	Empty
675	2	TimedIO	100383700	ChangeCipherSpec	Empty
675	3	TimedIO	101258600	Finished	ChangeCipherSpecHandshakeFinished
675	4	TimedIO	799900	Alert10	ConnectionClosed
676	-1	Reset	382200	Reset	Reset
676	0	TimedIO	185300	Alert10	Alert2.10ConnectionClosed
677	-1	Reset	344300	Reset	Reset
677	0	TimedIO	198300	ApplicationData	Alert2.10ConnectionClosed
678	-1	Reset	258500	Reset	Reset
678	0	TimedIO	182800	EmptyCertificate	Alert2.10ConnectionClosed
679	-1	Reset	175000	Reset	Reset
679	0	TimedIO	324500	ClientKeyExchange	Alert2.10ConnectionClosed
680	-1	Reset	198900	Reset	Reset
680	0	TimedIO	102074500	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
681	-1	Reset	884800	Reset	Reset
681	0	TimedIO	539900	ChangeCipherSpec	Alert2.10ConnectionClosed
682	-1	Reset	572400	Reset	Reset
682	0	TimedIO	100928500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
683	-1	Reset	837700	Reset	Reset
683	0	TimedIO	606900	Finished	Alert2.10ConnectionClosed
684	-1	Reset	559700	Reset	Reset
684	0	TimedIO	441900	ApplicationDataEmpty	Alert2.10ConnectionClosed
685	-1	Reset	538000	Reset	Reset
685	0	TimedIO	474100	Alert10	Alert2.10ConnectionClosed
685	1	TimedIO	1700	ClientHelloDHE	ConnectionClosed
686	-1	Reset	508500	Reset	Reset
686	0	TimedIO	411200	Alert10	Alert2.10ConnectionClosed
686	1	TimedIO	1600	ChangeCipherSpec	ConnectionClosed
687	-1	Reset	510000	Reset	Reset
687	0	TimedIO	483300	Alert10	Alert2.10ConnectionClosed
687	1	TimedIO	1700	ApplicationDataEmpty	ConnectionClosed
688	-1	Reset	564000	Reset	Reset
688	0	TimedIO	476300	Alert10	Alert2.10ConnectionClosed
688	1	TimedIO	1600	ClientHelloRSA	ConnectionClosed
689	-1	Reset	531700	Reset	Reset
689	0	TimedIO	322600	Alert10	Alert2.10ConnectionClosed
689	1	TimedIO	1400	ClientKeyExchange	ConnectionClosed
690	-1	Reset	398900	Reset	Reset
690	0	TimedIO	393700	Alert10	Alert2.10ConnectionClosed
690	1	TimedIO	1400	Alert10	ConnectionClosed
691	-1	Reset	551400	Reset	Reset
691	0	TimedIO	389000	Alert10	Alert2.10ConnectionClosed
691	1	TimedIO	1300	Finished	ConnectionClosed
692	-1	Reset	411400	Reset	Reset
692	0	TimedIO	281100	Alert10	Alert2.10ConnectionClosed
692	1	TimedIO	900	ApplicationData	ConnectionClosed
693	-1	Reset	310700	Reset	Reset
693	0	TimedIO	255100	Alert10	Alert2.10ConnectionClosed
693	1	TimedIO	500	EmptyCertificate	ConnectionClosed
694	-1	Reset	190800	Reset	Reset
694	0	TimedIO	101814300	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
694	1	TimedIO	372300	Finished	Alert2.10ConnectionClosed
695	-1	Reset	512800	Reset	Reset
695	0	TimedIO	102042800	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
695	1	TimedIO	394700	EmptyCertificate	Alert2.10ConnectionClosed
696	-1	Reset	725500	Reset	Reset
696	0	TimedIO	102248000	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
696	1	TimedIO	556000	ChangeCipherSpec	Alert2.10ConnectionClosed
697	-1	Reset	885600	Reset	Reset
697	0	TimedIO	103592000	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
697	1	TimedIO	415200	Alert10	ConnectionClosed
698	-1	Reset	816800	Reset	Reset
698	0	TimedIO	102935400	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
698	1	TimedIO	322800	ClientHelloRSA	Alert2.10ConnectionClosed
699	-1	Reset	507500	Reset	Reset
699	0	TimedIO	102013200	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
699	1	TimedIO	681400	ApplicationData	Alert2.10ConnectionClosed
700	-1	Reset	912700	Reset	Reset
700	0	TimedIO	101847200	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
700	1	TimedIO	363500	ClientHelloDHE	Alert2.10ConnectionClosed
701	-1	Reset	732100	Reset	Reset
701	0	TimedIO	102122100	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
701	1	TimedIO	314300	ApplicationDataEmpty	Alert2.10ConnectionClosed
702	-1	Reset	352800	Reset	Reset
702	0	TimedIO	101559600	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
702	1	TimedIO	100124700	ClientKeyExchange	Empty
703	-1	Reset	515200	Reset	Reset
703	0	TimedIO	102562100	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
703	1	TimedIO	100147700	ClientKeyExchange	Empty
703	2	TimedIO	380700	ApplicationDataEmpty	Alert2.10ConnectionClosed
704	-1	Reset	517000	Reset	Reset
704	0	TimedIO	102636200	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
704	1	TimedIO	100266300	ClientKeyExchange	Empty
704	2	TimedIO	742600	ClientHelloDHE	Alert2.10ConnectionClosed
705	-1	Reset	856800	Reset	Reset
705	0	TimedIO	104335100	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
705	1	TimedIO	100170100	ClientKeyExchange	Empty
705	2	TimedIO	895400	Finished	Alert2.10ConnectionClosed
706	-1	Reset	1017500	Reset	Reset
706	0	TimedIO	103227000	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
706	1	TimedIO	100173000	ClientKeyExchange	Empty
706	2	TimedIO	735400	Alert10	ConnectionClosed
707	-1	Reset	1034700	Reset	Reset
707	0	TimedIO	106018700	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
707	1	TimedIO	100164800	ClientKeyExchange	Empty
707	2	TimedIO	100321200	ChangeCipherSpec	Empty
708	-1	Reset	653800	Reset	Reset
708	0	TimedIO	104224700	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
708	1	TimedIO	100150200	ClientKeyExchange	Empty
708	2	TimedIO	589800	ClientHelloRSA	Alert2.10ConnectionClosed
709	-1	Reset	856200	Reset	Reset
709	0	TimedIO	104432300	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
709	1	TimedIO	100197200	ClientKeyExchange	Empty
709	2	TimedIO	428400	ClientKeyExchange	Alert2.10ConnectionClosed
710	-1	Reset	751400	Reset	Reset
710	0	TimedIO	102458700	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
710	1	TimedIO	100178400	ClientKeyExchange	Empty
710	2	TimedIO	781700	EmptyCertificate	Alert2.10ConnectionClosed
711	-1	Reset	1065800	Reset	Reset
711	0	TimedIO	103981600	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
711	1	TimedIO	100259800	ClientKeyExchange	Empty
711	2	TimedIO	778100	ApplicationData	Alert2.10ConnectionClosed
712	-1	Reset	1057700	Reset	Reset
712	0	TimedIO	102880600	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
712	1	TimedIO	100159400	ClientKeyExchange	Empty
712	2	TimedIO	100416100	ChangeCipherSpec	Empty
712	3	TimedIO	596800	ClientHelloRSA	Alert2.10ConnectionClosed
713	-1	Reset	717700	Reset	Reset
713	0	TimedIO	101737900	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
713	1	TimedIO	100334600	ClientKeyExchange	Empty
713	2	TimedIO	100648500	ChangeCipherSpec	Empty
713	3	TimedIO	101010200	Finished	ChangeCipherSpecHandshakeFinished
714	-1	Reset	1021200	Reset	Reset
714	0	TimedIO	104931300	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
714	1	TimedIO	100176800	ClientKeyExchange	Empty
714	2	TimedIO	100624700	ChangeCipherSpec	Empty
714	3	TimedIO	560100	EmptyCertificate	Alert2.10ConnectionClosed
715	-1	Reset	743800	Reset	Reset
715	0	TimedIO	103321600	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
715	1	TimedIO	100230300	ClientKeyExchange	Empty
715	2	TimedIO	100393000	ChangeCipherSpec	Empty
715	3	TimedIO	350100	ChangeCipherSpec	Alert2.10ConnectionClosed
716	-1	Reset	466900	Reset	Reset
716	0	TimedIO	101864000	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
716	1	TimedIO	100230800	ClientKeyExchange	Empty
716	2	TimedIO	100489700	ChangeCipherSpec	Empty
716	3	TimedIO	850900	ApplicationDataEmpty	Alert2.10ConnectionClosed
717	-1	Reset	1004800	Reset	Reset
717	0	TimedIO	103689900	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
717	1	TimedIO	100189800	ClientKeyExchange	Empty
717	2	TimedIO	100486300	ChangeCipherSpec	Empty
717	3	TimedIO	842600	Alert10	Alert2.10ConnectionClosed
718	-1	Reset	971200	Reset	Reset
718	0	TimedIO	103819000	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
718	1	TimedIO	100258300	ClientKeyExchange	Empty
718	2	TimedIO	100612200	ChangeCipherSpec	Empty
718	3	TimedIO	560300	ClientKeyExchange	Alert2.10ConnectionClosed
719	-1	Reset	589400	Reset	Reset
719	0	TimedIO	103407200	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
719	1	TimedIO	100286300	ClientKeyExchange	Empty
719	2	TimedIO	100653100	ChangeCipherSpec	Empty
719	3	TimedIO	564400	ClientHelloDHE	Alert2.10ConnectionClosed
720	-1	Reset	873800	Reset	Reset
720	0	TimedIO	103400800	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
720	1	TimedIO	100155500	ClientKeyExchange	Empty
720	2	TimedIO	100555900	ChangeCipherSpec	Empty
720	3	TimedIO	598200	ApplicationData	Alert2.10ConnectionClosed
721	-1	Reset	666000	Reset	Reset
721	0	TimedIO	102289100	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
721	1	TimedIO	100133400	ClientKeyExchange	Empty
721	2	TimedIO	100435700	ChangeCipherSpec	Empty
721	3	TimedIO	101557700	Finished	ChangeCipherSpecHandshakeFinished
721	4	TimedIO	696700	ClientKeyExchange	Alert2.10ConnectionClosed
722	-1	Reset	726000	Reset	Reset
722	0	TimedIO	102882500	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
722	1	TimedIO	100146100	ClientKeyExchange	Empty
722	2	TimedIO	100521800	ChangeCipherSpec	Empty
722	3	TimedIO	101624700	Finished	ChangeCipherSpecHandshakeFinished
722	4	TimedIO	629300	Finished	Alert2.10ConnectionClosed
723	-1	Reset	500500	Reset	Reset
723	0	TimedIO	102787200	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
723	1	TimedIO	100228700	ClientKeyExchange	Empty
723	2	TimedIO	100496800	ChangeCipherSpec	Empty
723	3	TimedIO	100656600	Finished	ChangeCipherSpecHandshakeFinished
723	4	TimedIO	586800	ClientHelloDHE	Alert2.40ConnectionClosed
724	-1	Reset	1190200	Reset	Reset
724	0	TimedIO	101656700	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
724	1	TimedIO	100237900	ClientKeyExchange	Empty
724	2	TimedIO	100360900	ChangeCipherSpec	Empty
724	3	TimedIO	101427800	Finished	ChangeCipherSpecHandshakeFinished
724	4	TimedIO	767400	EmptyCertificate	Alert2.10ConnectionClosed
725	-1	Reset	701600	Reset	Reset
725	0	TimedIO	103946200	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
725	1	TimedIO	100113800	ClientKeyExchange	Empty
725	2	TimedIO	100379600	ChangeCipherSpec	Empty
725	3	TimedIO	100984600	Finished	ChangeCipherSpecHandshakeFinished
725	4	TimedIO	100201600	ApplicationDataEmpty	Empty
726	-1	Reset	1078400	Reset	Reset
726	0	TimedIO	105941500	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
726	1	TimedIO	100123600	ClientKeyExchange	Empty
726	2	TimedIO	100248000	ChangeCipherSpec	Empty
726	3	TimedIO	100824900	Finished	ChangeCipherSpecHandshakeFinished
726	4	TimedIO	550900	ChangeCipherSpec	Alert2.10ConnectionClosed
727	-1	Reset	710500	Reset	Reset
727	0	TimedIO	102514500	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
727	1	TimedIO	100131700	ClientKeyExchange	Empty
727	2	TimedIO	100380900	ChangeCipherSpec	Empty
727	3	TimedIO	101616100	Finished	ChangeCipherSpecHandshakeFinished
727	4	TimedIO	592600	Alert10	ConnectionClosed
728	-1	Reset	694200	Reset	Reset
728	0	TimedIO	103869700	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
728	1	TimedIO	100205800	ClientKeyExchange	Empty
728	2	TimedIO	100592100	ChangeCipherSpec	Empty
728	3	TimedIO	101052400	Finished	ChangeCipherSpecHandshakeFinished
728	4	TimedIO	695500	ClientHelloRSA	Alert2.40ConnectionClosed
729	-1	Reset	820800	Reset	Reset
729	0	TimedIO	101833000	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
729	1	TimedIO	100235700	ClientKeyExchange	Empty
729	2	TimedIO	100618700	ChangeCipherSpec	Empty
729	3	TimedIO	101668300	Finished	ChangeCipherSpecHandshakeFinished
729	4	TimedIO	973500	ApplicationData	ApplicationDataConnectionClosed
730	-1	Reset	963900	Reset	Reset
730	0	TimedIO	655000	EmptyCertificate	Alert2.10ConnectionClosed
731	-1	Reset	773100	Reset	Reset
731	0	TimedIO	290700	Finished	Alert2.10ConnectionClosed
732	-1	Reset	225600	Reset	Reset
732	0	TimedIO	101715100	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
733	-1	Reset	572700	Reset	Reset
733	0	TimedIO	287100	ApplicationDataEmpty	Alert2.10ConnectionClosed
734	-1	Reset	341400	Reset	Reset
734	0	TimedIO	241200	Alert10	Alert2.10ConnectionClosed
735	-1	Reset	303200	Reset	Reset
735	0	TimedIO	247400	ChangeCipherSpec	Alert2.10ConnectionClosed
736	-1	Reset	266700	Reset	Reset
736	0	TimedIO	100533800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
737	-1	Reset	742200	Reset	Reset
737	0	TimedIO	550100	ClientKeyExchange	Alert2.10ConnectionClosed
738	-1	Reset	372500	Reset	Reset
738	0	TimedIO	297800	ApplicationData	Alert2.10ConnectionClosed
739	-1	Reset	373700	Reset	Reset
739	0	TimedIO	299700	EmptyCertificate	Alert2.10ConnectionClosed
739	1	TimedIO	1100	ApplicationDataEmpty	ConnectionClosed
740	-1	Reset	361900	Reset	Reset
740	0	TimedIO	320600	EmptyCertificate	Alert2.10ConnectionClosed
740	1	TimedIO	1200	ClientHelloRSA	ConnectionClosed
741	-1	Reset	352700	Reset	Reset
741	0	TimedIO	282900	EmptyCertificate	Alert2.10ConnectionClosed
741	1	TimedIO	500	ChangeCipherSpec	ConnectionClosed
742	-1	Reset	239300	Reset	Reset
742	0	TimedIO	197700	EmptyCertificate	Alert2.10ConnectionClosed
742	1	TimedIO	500	ClientHelloDHE	ConnectionClosed
743	-1	Reset	211300	Reset	Reset
743	0	TimedIO	99100	EmptyCertificate	Alert2.10ConnectionClosed
743	1	TimedIO	400	Finished	ConnectionClosed
744	-1	Reset	161800	Reset	Reset
744	0	TimedIO	218700	EmptyCertificate	Alert2.10ConnectionClosed
744	1	TimedIO	600	EmptyCertificate	ConnectionClosed
745	-1	Reset	199500	Reset	Reset
745	0	TimedIO	211200	EmptyCertificate	Alert2.10ConnectionClosed
745	1	TimedIO	600	Alert10	ConnectionClosed
746	-1	Reset	203000	Reset	Reset
