ResetId	SymbolId	OpType	Duration	Input	Output
243	1	TimedIO	200	Alert10	ConnectionClosed
243	2	TimedIO	1000	ClientHelloRSA	ConnectionClosed
244	-1	Reset	491000	Reset	Reset
244	0	TimedIO	188500	EmptyCertificate	Alert2.10ConnectionClosed
244	1	TimedIO	400	Alert10	ConnectionClosed
244	2	TimedIO	200	ClientHelloDHE	ConnectionClosed
245	-1	Reset	392200	Reset	Reset
245	0	TimedIO	255900	EmptyCertificate	Alert2.10ConnectionClosed
245	1	TimedIO	100	Alert10	ConnectionClosed
245	2	TimedIO	100	EmptyCertificate	ConnectionClosed
246	-1	Reset	264200	Reset	Reset
246	0	TimedIO	150900	EmptyCertificate	Alert2.10ConnectionClosed
246	1	TimedIO	100	Alert10	ConnectionClosed
246	2	TimedIO	100	ClientKeyExchange	ConnectionClosed
247	-1	Reset	303000	Reset	Reset
247	0	TimedIO	112700	EmptyCertificate	Alert2.10ConnectionClosed
247	1	TimedIO	100	Alert10	ConnectionClosed
247	2	TimedIO	100	ChangeCipherSpec	ConnectionClosed
248	-1	Reset	654600	Reset	Reset
248	0	TimedIO	185100	EmptyCertificate	Alert2.10ConnectionClosed
248	1	TimedIO	100	Alert10	ConnectionClosed
248	2	TimedIO	100	Finished	ConnectionClosed
249	-1	Reset	313300	Reset	Reset
249	0	TimedIO	94200	EmptyCertificate	Alert2.10ConnectionClosed
249	1	TimedIO	100	Alert10	ConnectionClosed
249	2	TimedIO	100	ApplicationData	ConnectionClosed
250	-1	Reset	297000	Reset	Reset
250	0	TimedIO	112200	EmptyCertificate	Alert2.10ConnectionClosed
250	1	TimedIO	100	Alert10	ConnectionClosed
250	2	TimedIO	100	ApplicationDataEmpty	ConnectionClosed
251	-1	Reset	294200	Reset	Reset
251	0	TimedIO	128900	EmptyCertificate	Alert2.10ConnectionClosed
251	1	TimedIO	100	Alert10	ConnectionClosed
251	2	TimedIO	100	Alert10	ConnectionClosed
252	-1	Reset	421300	Reset	Reset
252	0	TimedIO	100410000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
252	1	TimedIO	100492600	ClientKeyExchange	Empty
252	2	TimedIO	394000	ClientHelloRSA	Alert2.10ConnectionClosed
252	3	TimedIO	300	ClientHelloRSA	ConnectionClosed
253	-1	Reset	587200	Reset	Reset
253	0	TimedIO	100729900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
253	1	TimedIO	100565500	ClientKeyExchange	Empty
253	2	TimedIO	356300	ClientHelloRSA	Alert2.10ConnectionClosed
253	3	TimedIO	300	ClientHelloDHE	ConnectionClosed
254	-1	Reset	436800	Reset	Reset
254	0	TimedIO	100354500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
254	1	TimedIO	100572400	ClientKeyExchange	Empty
254	2	TimedIO	285600	ClientHelloRSA	Alert2.10ConnectionClosed
254	3	TimedIO	200	EmptyCertificate	ConnectionClosed
255	-1	Reset	381800	Reset	Reset
255	0	TimedIO	100368600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
255	1	TimedIO	100270600	ClientKeyExchange	Empty
255	2	TimedIO	230700	ClientHelloRSA	Alert2.10ConnectionClosed
255	3	TimedIO	100	ClientKeyExchange	ConnectionClosed
256	-1	Reset	314300	Reset	Reset
256	0	TimedIO	100365100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
256	1	TimedIO	100299600	ClientKeyExchange	Empty
256	2	TimedIO	251800	ClientHelloRSA	Alert2.10ConnectionClosed
256	3	TimedIO	200	ChangeCipherSpec	ConnectionClosed
257	-1	Reset	314900	Reset	Reset
257	0	TimedIO	101199300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
257	1	TimedIO	101145500	ClientKeyExchange	Empty
257	2	TimedIO	418600	ClientHelloRSA	Alert2.10ConnectionClosed
257	3	TimedIO	100	Finished	ConnectionClosed
258	-1	Reset	525500	Reset	Reset
258	0	TimedIO	100921600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
258	1	TimedIO	100760600	ClientKeyExchange	Empty
258	2	TimedIO	445900	ClientHelloRSA	Alert2.10ConnectionClosed
258	3	TimedIO	200	ApplicationData	ConnectionClosed
259	-1	Reset	386300	Reset	Reset
259	0	TimedIO	101070200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
259	1	TimedIO	100446200	ClientKeyExchange	Empty
259	2	TimedIO	486400	ClientHelloRSA	Alert2.10ConnectionClosed
259	3	TimedIO	100	ApplicationDataEmpty	ConnectionClosed
260	-1	Reset	595300	Reset	Reset
260	0	TimedIO	100360100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
260	1	TimedIO	100281500	ClientKeyExchange	Empty
260	2	TimedIO	319400	ClientHelloRSA	Alert2.10ConnectionClosed
260	3	TimedIO	100	Alert10	ConnectionClosed
261	-1	Reset	780600	Reset	Reset
261	0	TimedIO	100738500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
261	1	TimedIO	100264300	ClientKeyExchange	Empty
261	2	TimedIO	342800	ClientHelloDHE	Alert2.10ConnectionClosed
261	3	TimedIO	200	ClientHelloRSA	ConnectionClosed
262	-1	Reset	400700	Reset	Reset
262	0	TimedIO	100425500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
262	1	TimedIO	101031000	ClientKeyExchange	Empty
262	2	TimedIO	548100	ClientHelloDHE	Alert2.10ConnectionClosed
262	3	TimedIO	400	ClientHelloDHE	ConnectionClosed
263	-1	Reset	655200	Reset	Reset
263	0	TimedIO	100563400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
263	1	TimedIO	100607800	ClientKeyExchange	Empty
263	2	TimedIO	714500	ClientHelloDHE	Alert2.10ConnectionClosed
263	3	TimedIO	200	EmptyCertificate	ConnectionClosed
264	-1	Reset	643400	Reset	Reset
264	0	TimedIO	101267300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
264	1	TimedIO	100349400	ClientKeyExchange	Empty
264	2	TimedIO	246800	ClientHelloDHE	Alert2.10ConnectionClosed
264	3	TimedIO	100	ClientKeyExchange	ConnectionClosed
265	-1	Reset	322500	Reset	Reset
265	0	TimedIO	100324000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
265	1	TimedIO	100455700	ClientKeyExchange	Empty
265	2	TimedIO	255300	ClientHelloDHE	Alert2.10ConnectionClosed
265	3	TimedIO	100	ChangeCipherSpec	ConnectionClosed
266	-1	Reset	332800	Reset	Reset
266	0	TimedIO	101171200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
266	1	TimedIO	100396500	ClientKeyExchange	Empty
266	2	TimedIO	605900	ClientHelloDHE	Alert2.10ConnectionClosed
266	3	TimedIO	300	Finished	ConnectionClosed
267	-1	Reset	614900	Reset	Reset
267	0	TimedIO	100629900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
267	1	TimedIO	100348300	ClientKeyExchange	Empty
267	2	TimedIO	244500	ClientHelloDHE	Alert2.10ConnectionClosed
267	3	TimedIO	100	ApplicationData	ConnectionClosed
268	-1	Reset	303900	Reset	Reset
268	0	TimedIO	100380700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
268	1	TimedIO	101213400	ClientKeyExchange	Empty
268	2	TimedIO	367200	ClientHelloDHE	Alert2.10ConnectionClosed
268	3	TimedIO	200	ApplicationDataEmpty	ConnectionClosed
269	-1	Reset	395500	Reset	Reset
269	0	TimedIO	100362000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
269	1	TimedIO	100376800	ClientKeyExchange	Empty
269	2	TimedIO	434600	ClientHelloDHE	Alert2.10ConnectionClosed
269	3	TimedIO	300	Alert10	ConnectionClosed
270	-1	Reset	797600	Reset	Reset
270	0	TimedIO	100628200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
270	1	TimedIO	100266000	ClientKeyExchange	Empty
270	2	TimedIO	338400	EmptyCertificate	Alert2.10ConnectionClosed
270	3	TimedIO	200	ClientHelloRSA	ConnectionClosed
271	-1	Reset	284100	Reset	Reset
271	0	TimedIO	100304500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
271	1	TimedIO	100302200	ClientKeyExchange	Empty
271	2	TimedIO	251700	EmptyCertificate	Alert2.10ConnectionClosed
271	3	TimedIO	300	ClientHelloDHE	ConnectionClosed
272	-1	Reset	379300	Reset	Reset
272	0	TimedIO	100364200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
272	1	TimedIO	100426500	ClientKeyExchange	Empty
272	2	TimedIO	342300	EmptyCertificate	Alert2.10ConnectionClosed
272	3	TimedIO	200	EmptyCertificate	ConnectionClosed
273	-1	Reset	443700	Reset	Reset
273	0	TimedIO	100423700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
273	1	TimedIO	101071600	ClientKeyExchange	Empty
273	2	TimedIO	271200	EmptyCertificate	Alert2.10ConnectionClosed
273	3	TimedIO	100	ClientKeyExchange	ConnectionClosed
274	-1	Reset	341400	Reset	Reset
274	0	TimedIO	101165300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
274	1	TimedIO	100323300	ClientKeyExchange	Empty
274	2	TimedIO	226400	EmptyCertificate	Alert2.10ConnectionClosed
274	3	TimedIO	200	ChangeCipherSpec	ConnectionClosed
275	-1	Reset	293800	Reset	Reset
275	0	TimedIO	100371100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
275	1	TimedIO	100309700	ClientKeyExchange	Empty
275	2	TimedIO	389500	EmptyCertificate	Alert2.10ConnectionClosed
275	3	TimedIO	200	Finished	ConnectionClosed
276	-1	Reset	308700	Reset	Reset
276	0	TimedIO	100326400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
276	1	TimedIO	100829000	ClientKeyExchange	Empty
276	2	TimedIO	325300	EmptyCertificate	Alert2.10ConnectionClosed
276	3	TimedIO	200	ApplicationData	ConnectionClosed
277	-1	Reset	370700	Reset	Reset
277	0	TimedIO	100535300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
277	1	TimedIO	101238200	ClientKeyExchange	Empty
277	2	TimedIO	229100	EmptyCertificate	Alert2.10ConnectionClosed
277	3	TimedIO	100	ApplicationDataEmpty	ConnectionClosed
278	-1	Reset	277900	Reset	Reset
278	0	TimedIO	100305300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
278	1	TimedIO	100337900	ClientKeyExchange	Empty
278	2	TimedIO	327200	EmptyCertificate	Alert2.10ConnectionClosed
278	3	TimedIO	200	Alert10	ConnectionClosed
279	-1	Reset	469600	Reset	Reset
279	0	TimedIO	100442600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
279	1	TimedIO	100302000	ClientKeyExchange	Empty
279	2	TimedIO	440200	ClientKeyExchange	Alert2.10ConnectionClosed
279	3	TimedIO	200	ClientHelloRSA	ConnectionClosed
280	-1	Reset	353400	Reset	Reset
280	0	TimedIO	100340800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
280	1	TimedIO	100835800	ClientKeyExchange	Empty
280	2	TimedIO	841000	ClientKeyExchange	Alert2.10ConnectionClosed
280	3	TimedIO	900	ClientHelloDHE	ConnectionClosed
281	-1	Reset	360600	Reset	Reset
281	0	TimedIO	101007100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
281	1	TimedIO	100255600	ClientKeyExchange	Empty
281	2	TimedIO	383600	ClientKeyExchange	Alert2.10ConnectionClosed
281	3	TimedIO	200	EmptyCertificate	ConnectionClosed
282	-1	Reset	322500	Reset	Reset
282	0	TimedIO	100361800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
282	1	TimedIO	100320400	ClientKeyExchange	Empty
282	2	TimedIO	530700	ClientKeyExchange	Alert2.10ConnectionClosed
282	3	TimedIO	200	ClientKeyExchange	ConnectionClosed
283	-1	Reset	395200	Reset	Reset
283	0	TimedIO	100378600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
283	1	TimedIO	100456400	ClientKeyExchange	Empty
283	2	TimedIO	603000	ClientKeyExchange	Alert2.10ConnectionClosed
283	3	TimedIO	200	ChangeCipherSpec	ConnectionClosed
284	-1	Reset	516100	Reset	Reset
284	0	TimedIO	100669300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
284	1	TimedIO	100297400	ClientKeyExchange	Empty
284	2	TimedIO	451200	ClientKeyExchange	Alert2.10ConnectionClosed
284	3	TimedIO	200	Finished	ConnectionClosed
285	-1	Reset	316600	Reset	Reset
285	0	TimedIO	100278900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
285	1	TimedIO	100281200	ClientKeyExchange	Empty
285	2	TimedIO	475800	ClientKeyExchange	Alert2.10ConnectionClosed
285	3	TimedIO	100	ApplicationData	ConnectionClosed
286	-1	Reset	543700	Reset	Reset
286	0	TimedIO	100360700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
286	1	TimedIO	101034200	ClientKeyExchange	Empty
286	2	TimedIO	459200	ClientKeyExchange	Alert2.10ConnectionClosed
286	3	TimedIO	300	ApplicationDataEmpty	ConnectionClosed
287	-1	Reset	302800	Reset	Reset
287	0	TimedIO	101261200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
287	1	TimedIO	100454600	ClientKeyExchange	Empty
287	2	TimedIO	443000	ClientKeyExchange	Alert2.10ConnectionClosed
287	3	TimedIO	100	Alert10	ConnectionClosed
288	-1	Reset	351400	Reset	Reset
288	0	TimedIO	100325900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
288	1	TimedIO	100378100	ClientKeyExchange	Empty
288	2	TimedIO	100415000	ChangeCipherSpec	Empty
288	3	TimedIO	1791100	ClientHelloRSA	Alert2.10ConnectionClosed
289	-1	Reset	427800	Reset	Reset
289	0	TimedIO	100467300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
289	1	TimedIO	100438000	ClientKeyExchange	Empty
289	2	TimedIO	101241200	ChangeCipherSpec	Empty
289	3	TimedIO	566400	ClientHelloDHE	Alert2.10ConnectionClosed
290	-1	Reset	400200	Reset	Reset
290	0	TimedIO	100446900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
290	1	TimedIO	101255000	ClientKeyExchange	Empty
290	2	TimedIO	100424300	ChangeCipherSpec	Empty
290	3	TimedIO	434400	EmptyCertificate	Alert2.10ConnectionClosed
291	-1	Reset	430800	Reset	Reset
291	0	TimedIO	100464400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
291	1	TimedIO	100386800	ClientKeyExchange	Empty
291	2	TimedIO	100373700	ChangeCipherSpec	Empty
291	3	TimedIO	804600	ClientKeyExchange	Alert2.10ConnectionClosed
292	-1	Reset	539400	Reset	Reset
292	0	TimedIO	100493900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
292	1	TimedIO	101196200	ClientKeyExchange	Empty
292	2	TimedIO	100489200	ChangeCipherSpec	Empty
292	3	TimedIO	329400	ChangeCipherSpec	Alert2.10ConnectionClosed
293	-1	Reset	301400	Reset	Reset
293	0	TimedIO	100404900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
293	1	TimedIO	100603100	ClientKeyExchange	Empty
293	2	TimedIO	101142600	ChangeCipherSpec	Empty
293	3	TimedIO	101725400	Finished	ChangeCipherSpecHandshakeFinished
294	-1	Reset	700600	Reset	Reset
294	0	TimedIO	100733100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
294	1	TimedIO	101050000	ClientKeyExchange	Empty
294	2	TimedIO	100349800	ChangeCipherSpec	Empty
294	3	TimedIO	403200	ApplicationData	Alert2.10ConnectionClosed
295	-1	Reset	317000	Reset	Reset
295	0	TimedIO	100301300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
295	1	TimedIO	100384200	ClientKeyExchange	Empty
295	2	TimedIO	100356600	ChangeCipherSpec	Empty
295	3	TimedIO	460600	ApplicationDataEmpty	Alert2.10ConnectionClosed
296	-1	Reset	457300	Reset	Reset
296	0	TimedIO	100479300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
296	1	TimedIO	101596700	ClientKeyExchange	Empty
296	2	TimedIO	100425500	ChangeCipherSpec	Empty
296	3	TimedIO	385900	Alert10	Alert2.10ConnectionClosed
297	-1	Reset	313300	Reset	Reset
297	0	TimedIO	100298300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
297	1	TimedIO	100315400	ClientKeyExchange	Empty
297	2	TimedIO	368700	Finished	Alert2.10ConnectionClosed
297	3	TimedIO	200	ClientHelloRSA	ConnectionClosed
298	-1	Reset	421000	Reset	Reset
298	0	TimedIO	100405500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
298	1	TimedIO	100316000	ClientKeyExchange	Empty
298	2	TimedIO	423500	Finished	Alert2.10ConnectionClosed
298	3	TimedIO	300	ClientHelloDHE	ConnectionClosed
299	-1	Reset	484400	Reset	Reset
299	0	TimedIO	100549100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
299	1	TimedIO	100453300	ClientKeyExchange	Empty
299	2	TimedIO	439400	Finished	Alert2.10ConnectionClosed
299	3	TimedIO	300	EmptyCertificate	ConnectionClosed
300	-1	Reset	672900	Reset	Reset
300	0	TimedIO	100498900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
300	1	TimedIO	100303600	ClientKeyExchange	Empty
300	2	TimedIO	349600	Finished	Alert2.10ConnectionClosed
300	3	TimedIO	200	ClientKeyExchange	ConnectionClosed
301	-1	Reset	371300	Reset	Reset
301	0	TimedIO	100581300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
301	1	TimedIO	100355400	ClientKeyExchange	Empty
301	2	TimedIO	342600	Finished	Alert2.10ConnectionClosed
301	3	TimedIO	200	ChangeCipherSpec	ConnectionClosed
302	-1	Reset	420500	Reset	Reset
302	0	TimedIO	100471500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
302	1	TimedIO	100472800	ClientKeyExchange	Empty
302	2	TimedIO	298400	Finished	Alert2.10ConnectionClosed
302	3	TimedIO	200	Finished	ConnectionClosed
303	-1	Reset	327600	Reset	Reset
303	0	TimedIO	100294500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
303	1	TimedIO	100283500	ClientKeyExchange	Empty
303	2	TimedIO	393800	Finished	Alert2.10ConnectionClosed
303	3	TimedIO	200	ApplicationData	ConnectionClosed
304	-1	Reset	359300	Reset	Reset
304	0	TimedIO	100976500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
304	1	TimedIO	100502600	ClientKeyExchange	Empty
304	2	TimedIO	286800	Finished	Alert2.10ConnectionClosed
304	3	TimedIO	200	ApplicationDataEmpty	ConnectionClosed
305	-1	Reset	339000	Reset	Reset
305	0	TimedIO	100359900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
305	1	TimedIO	101020200	ClientKeyExchange	Empty
305	2	TimedIO	291500	Finished	Alert2.10ConnectionClosed
305	3	TimedIO	100	Alert10	ConnectionClosed
306	-1	Reset	378100	Reset	Reset
306	0	TimedIO	100399200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
306	1	TimedIO	100713200	ClientKeyExchange	Empty
306	2	TimedIO	278300	ApplicationData	Alert2.10ConnectionClosed
306	3	TimedIO	100	ClientHelloRSA	ConnectionClosed
307	-1	Reset	333000	Reset	Reset
307	0	TimedIO	100326300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
307	1	TimedIO	100813000	ClientKeyExchange	Empty
307	2	TimedIO	259000	ApplicationData	Alert2.10ConnectionClosed
307	3	TimedIO	400	ClientHelloDHE	ConnectionClosed
308	-1	Reset	519400	Reset	Reset
308	0	TimedIO	100679900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
308	1	TimedIO	100377800	ClientKeyExchange	Empty
308	2	TimedIO	414000	ApplicationData	Alert2.10ConnectionClosed
308	3	TimedIO	200	EmptyCertificate	ConnectionClosed
309	-1	Reset	295900	Reset	Reset
309	0	TimedIO	100300700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
309	1	TimedIO	100280000	ClientKeyExchange	Empty
309	2	TimedIO	293000	ApplicationData	Alert2.10ConnectionClosed
309	3	TimedIO	100	ClientKeyExchange	ConnectionClosed
310	-1	Reset	360900	Reset	Reset
310	0	TimedIO	100411200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
310	1	TimedIO	100400200	ClientKeyExchange	Empty
310	2	TimedIO	296300	ApplicationData	Alert2.10ConnectionClosed
310	3	TimedIO	100	ChangeCipherSpec	ConnectionClosed
311	-1	Reset	498300	Reset	Reset
311	0	TimedIO	100434700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
311	1	TimedIO	100379500	ClientKeyExchange	Empty
311	2	TimedIO	293400	ApplicationData	Alert2.10ConnectionClosed
311	3	TimedIO	100	Finished	ConnectionClosed
312	-1	Reset	635000	Reset	Reset
312	0	TimedIO	100631800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
312	1	TimedIO	100687200	ClientKeyExchange	Empty
312	2	TimedIO	195900	ApplicationData	Alert2.10ConnectionClosed
312	3	TimedIO	200	ApplicationData	ConnectionClosed
313	-1	Reset	361300	Reset	Reset
313	0	TimedIO	101043100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
313	1	TimedIO	100270900	ClientKeyExchange	Empty
313	2	TimedIO	229300	ApplicationData	Alert2.10ConnectionClosed
313	3	TimedIO	200	ApplicationDataEmpty	ConnectionClosed
314	-1	Reset	484600	Reset	Reset
314	0	TimedIO	100491600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
314	1	TimedIO	100329300	ClientKeyExchange	Empty
314	2	TimedIO	265100	ApplicationData	Alert2.10ConnectionClosed
314	3	TimedIO	700	Alert10	ConnectionClosed
315	-1	Reset	373700	Reset	Reset
315	0	TimedIO	100546100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
315	1	TimedIO	100411400	ClientKeyExchange	Empty
315	2	TimedIO	372000	ApplicationDataEmpty	Alert2.10ConnectionClosed
315	3	TimedIO	500	ClientHelloRSA	ConnectionClosed
316	-1	Reset	531200	Reset	Reset
316	0	TimedIO	100389700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
316	1	TimedIO	100356000	ClientKeyExchange	Empty
316	2	TimedIO	247500	ApplicationDataEmpty	Alert2.10ConnectionClosed
316	3	TimedIO	500	ClientHelloDHE	ConnectionClosed
317	-1	Reset	394300	Reset	Reset
317	0	TimedIO	100398100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
317	1	TimedIO	100413200	ClientKeyExchange	Empty
317	2	TimedIO	204800	ApplicationDataEmpty	Alert2.10ConnectionClosed
317	3	TimedIO	100	EmptyCertificate	ConnectionClosed
318	-1	Reset	318300	Reset	Reset
318	0	TimedIO	100363800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
318	1	TimedIO	100303000	ClientKeyExchange	Empty
318	2	TimedIO	458800	ApplicationDataEmpty	Alert2.10ConnectionClosed
318	3	TimedIO	200	ClientKeyExchange	ConnectionClosed
319	-1	Reset	1018300	Reset	Reset
319	0	TimedIO	100474200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
319	1	TimedIO	101069600	ClientKeyExchange	Empty
319	2	TimedIO	217700	ApplicationDataEmpty	Alert2.10ConnectionClosed
319	3	TimedIO	100	ChangeCipherSpec	ConnectionClosed
320	-1	Reset	400400	Reset	Reset
320	0	TimedIO	100659500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
320	1	TimedIO	100329000	ClientKeyExchange	Empty
320	2	TimedIO	252000	ApplicationDataEmpty	Alert2.10ConnectionClosed
320	3	TimedIO	500	Finished	ConnectionClosed
321	-1	Reset	483900	Reset	Reset
321	0	TimedIO	100324100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
321	1	TimedIO	100358100	ClientKeyExchange	Empty
321	2	TimedIO	272700	ApplicationDataEmpty	Alert2.10ConnectionClosed
321	3	TimedIO	100	ApplicationData	ConnectionClosed
322	-1	Reset	551500	Reset	Reset
322	0	TimedIO	100333600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
322	1	TimedIO	100528000	ClientKeyExchange	Empty
322	2	TimedIO	247000	ApplicationDataEmpty	Alert2.10ConnectionClosed
322	3	TimedIO	200	ApplicationDataEmpty	ConnectionClosed
323	-1	Reset	676400	Reset	Reset
323	0	TimedIO	101047900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
323	1	TimedIO	100329200	ClientKeyExchange	Empty
323	2	TimedIO	335000	ApplicationDataEmpty	Alert2.10ConnectionClosed
323	3	TimedIO	200	Alert10	ConnectionClosed
324	-1	Reset	498200	Reset	Reset
324	0	TimedIO	100403400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
324	1	TimedIO	100622000	ClientKeyExchange	Empty
324	2	TimedIO	214700	Alert10	ConnectionClosed
324	3	TimedIO	100	ClientHelloRSA	ConnectionClosed
325	-1	Reset	327800	Reset	Reset
325	0	TimedIO	100775800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
325	1	TimedIO	100980000	ClientKeyExchange	Empty
325	2	TimedIO	239400	Alert10	ConnectionClosed
325	3	TimedIO	100	ClientHelloDHE	ConnectionClosed
326	-1	Reset	380700	Reset	Reset
